1275.0 -93688.0 
1912.0 -114018.0 
2245.0 -124940.0 
2455.0 -131423.0 
2627.0 -136107.0 
2738.0 -139686.0 
2859.0 -142357.0 
2917.0 -144441.0 
2956.0 -145678.0 
3094.0 -148325.0 
3094.0 -148325.0 
3108.0 -149230.0 
3110.0 -150101.0 
3189.0 -150726.0 
3287.0 -153985.0 
3287.0 -153985.0 
3287.0 -153985.0 
3287.0 -153985.0 
3287.0 -153985.0 
3287.0 -153985.0 
3307.0 -154477.0 
3307.0 -154477.0 
3366.0 -154610.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
3484.0 -158361.0 
2931.0 -145346.0 
1726.0 -108530.0 
1172.0 -89002.0 
907.0 -76778.0 
749.0 -69673.0 
638.0 -64336.0 
593.0 -62171.0 
494.0 -57662.0 
494.0 -57662.0 
419.0 -53490.0 
419.0 -53490.0 
419.0 -53490.0 
419.0 -53490.0 
371.0 -48923.0 
345.0 -48168.0 
345.0 -48168.0 
345.0 -48168.0 
345.0 -48168.0 
345.0 -48168.0 
345.0 -48168.0 
345.0 -48168.0 
345.0 -48168.0 
336.0 -44030.0 
297.0 -43601.0 
297.0 -43601.0 
297.0 -43601.0 
290.0 -42837.0 
290.0 -42837.0 
290.0 -42837.0 
290.0 -42837.0 
290.0 -42837.0 
290.0 -42837.0 
290.0 -42837.0 
290.0 -42837.0 
282.0 -41490.0 
282.0 -41490.0 
282.0 -41490.0 
282.0 -41490.0 
282.0 -41490.0 
282.0 -41490.0 
282.0 -41490.0 
282.0 -41490.0 
282.0 -41490.0 
290.0 -42837.0 
290.0 -42837.0 
297.0 -43601.0 
345.0 -48168.0 
419.0 -53490.0 
1275.0 -93688.0 
3484.0 -158361.0 
