3484.0 -158361.0 
0.0 -0.0 
3484.0 -158361.0 
0.0 -0.0 
42.0 -12908.0 
1870.0 -112321.0 
3109.0 -147366.0 
1393.0 -97439.0 
1716.0 -107898.0 
2235.0 -124878.0 
411.0 -49129.0 
7.0 -6524.0 
106.0 -20332.0 
336.0 -44030.0 
307.0 -41801.0 
1015.0 -82287.0 
1126.0 -87624.0 
3366.0 -154610.0 
419.0 -53490.0 
1958.0 -116524.0 
345.0 -48168.0 
2048.0 -117498.0 
3110.0 -150101.0 
1100.0 -84932.0 
3189.0 -150726.0 
3287.0 -153985.0 
2549.0 -134179.0 
597.0 -62348.0 
2813.0 -141595.0 
1635.0 -106065.0 
7.0 -6524.0 
242.0 -38270.0 
1746.0 -109887.0 
1217.0 -89982.0 
693.0 -66755.0 
987.0 -79426.0 
2931.0 -145346.0 
907.0 -76778.0 
1061.0 -83665.0 
1465.0 -100555.0 
281.0 -38699.0 
115.0 -24168.0 
71.0 -13948.0 
533.0 -59018.0 
1434.0 -98242.0 
1259.0 -91617.0 
2902.0 -142310.0 
2992.0 -146350.0 
2659.0 -137172.0 
948.0 -78766.0 
590.0 -59769.0 
207.0 -33377.0 
787.0 -70400.0 
2791.0 -140620.0 
3366.0 -154610.0 
2363.0 -128691.0 
2109.0 -121057.0 
1275.0 -93688.0 
1635.0 -106065.0 
2315.0 -125124.0 
141.0 -25225.0 
77.0 -17801.0 
887.0 -74984.0 
178.0 -30846.0 
169.0 -27010.0 
2144.0 -122012.0 
2499.0 -132294.0 
3287.0 -153985.0 
3189.0 -150726.0 
1522.0 -100747.0 
494.0 -57662.0 
2735.0 -139106.0 
1316.0 -94491.0 
738.0 -68920.0 
1798.0 -111646.0 
1556.0 -103020.0 
1931.0 -115639.0 
2735.0 -139106.0 
2477.0 -131190.0 
2144.0 -122012.0 
2423.0 -130358.0 
2414.0 -129633.0 
2070.0 -119820.0 
2617.0 -135355.0 
2930.0 -142611.0 
1316.0 -94491.0 
2584.0 -135263.0 
638.0 -64336.0 
1795.0 -110943.0 
207.0 -33377.0 
804.0 -72092.0 
849.0 -74257.0 
475.0 -53496.0 
2268.0 -125090.0 
1547.0 -101862.0 
2992.0 -146350.0 
2333.0 -127519.0 
2644.0 -136930.0 
485.0 -54451.0 
1931.0 -115639.0 
